cell,'GATA6','NANOG','T','EOMES','ID2','PRDM1','ID1','ZNF516','SHOX2','TBX3','GATA4','OTX2','HAND1','NFIB','SOX2','MSX1','KLF8','GRHL2','ZNF521','BHLHE40','TFAP2A','GATA3','ZEB2','BNC2','KAT7','NFE2L3','ZEB1','FOXF1','PITX2','HOXB3','ID4','ZNF165','TCF7L2','POU5F1','SP5','ZIC3','TRPS1','ID3','AEBP2','CDX1','TCF7L1','MIER1','KLF6','MYCN','SMAD2','PLAGL1','ZSCAN10','ZNF652','HOXB6','MSX2','SOX5','ZFP36L2','LEF1','BCL11A','HBP1','IRX3','MEIS2','ZFX','TERF1','TOX','FOXH1','HESX1','SOX11','KLF10','ZIC5','BBX','RNF138','SATB1','BAZ2B','ELK3','ZBTB2','ETV5','SP6','ZFP42','TULP4','ZNF471','ARID4B','SNAI2','ZNF483','MAF','ETV6','ZKSCAN1','ETV1','TMF1','HIF3A','SALL2','SHOX','SALL1','SMAD7','ZNF587','SOX17','ZFP62','SRF','JUND','TUB','ZFP14','ARID3A','CEBPZ','E2F4','TCF7'
0,0,5.5534,0,1.7918,0,0,0,0.69315,0,0,0,5.4596,0,4.4428,4.382,1.7918,4.1798,2.8904,3.8286,0,0,0,0,3.7612,4.9773,4.1109,0,0,0,0,0.69315,5.4205,4.9904,4.4128,0,2.3026,4.9698,4.9555,7.6915,0,4.1939,6.5539,0,1.3863,4.3047,0,3.2581,5.7584,0,1.6094,0,5.799,0,4.0431,4.1431,0,0,6.6921,8.3285,1.3863,1.3863,4.5433,7.289,1.0986,3.1781,4.9767,4.5643,4.1589,4.5433,0,1.6094,4.8752,0,5.9169,5.1645,5.3253,4.9488,0,4.1871,0.69315,4.2767,3.7764,4.382,2.5718,3.6079,5.7301,3.0474,4.585,1.7918,5.1631,0,5.4027,4.3944,1.0986,5.533,2.9882,1.0986,5.5669,3.6636,1.6544
0,0,6.891,0,0,1.7918,0,0.69315,4.2194,0,0,0,5.037,0,0,4.5643,0,1.2947,4.6151,0,0,0,0,0,6.0095,5.9026,4.8752,2.4042,0,0,0,0,6.5985,6.6746,5.1502,0,4.2767,0,3.4012,8.1144,0,4.5703,7.2182,0,3.4012,7.5684,0,2.1972,5.0317,0,0,0,3.7377,0,6.4862,0,0,0,6.2569,8.4837,2.6391,0,3.1355,8.0124,2.9957,4.1109,5.0938,6.1063,2.6391,3.912,0.69315,2.5649,4.654,0,5.4027,5.7855,5.5818,1.9459,0,3.3642,4.0604,2.195,4.7343,1.6094,4.772,3.9435,6.2848,2.9755,0,2.8904,4.7887,0,4.1109,0,2.397,5.8831,3.1454,3.2958,6.5958,3.8501,1.0986
0,0,7.1112,0,0,1.0986,0,0.69315,5.2416,0,0,0,5.0689,0,4.9558,4.7868,0,1.2267,4.8598,4.912,0,0,0,0,3.4285,5.7104,5.1073,0,0,0,0,0,4.7095,6.2897,5.2617,0,5.5053,0,4.5948,7.8549,0,3.8918,7.0406,3.8712,5.3083,6.4034,0,3.3673,6.7539,0,0,0,5.4381,0,7.3246,6.7523,0,0,7.1441,8.5361,4.9416,2.4849,3.5835,7.6627,4.9416,4.2195,2.7726,6.5708,1.3863,5.7652,0,4.1109,2.1972,0,6.4942,6.7692,5.684,3.8712,0,5.0844,2.946,0,5.0318,4.8824,2.2555,2.9074,5.366,4.1724,3.4916,2.0794,4.5925,0,0.69315,1.7918,2.0794,5.8765,4.2464,1.0986,6.5682,4.6347,2.8987
0,0,6.3203,0,0,4.92,0,1.0986,4.585,0,0,0,0,0,1.0986,4.0943,0,0.7031,2.0794,0.69315,0,0,0,0,6.4406,5.8721,4.8203,0,0,0,0,0,4.5539,5.5683,5.1299,0,0,0,4.1271,6.7765,0,4.3943,6.4767,0,3.9964,6.3007,0,2.1972,6.4417,0,0,0,4.5222,0,5.4723,4.8675,0,0,6.2616,7.545,2.8332,3.6109,3.0445,6.8448,2.4849,4.0254,5.6833,4.934,1.1151,4.8598,2.9957,4.1431,3.3673,0,5.2988,5.8933,4.8465,4.3041,0,5.3288,4.1744,0.69315,4.5513,3.2589,4.2841,2.0605,5.5053,3.3185,4.1589,2.6391,4.1547,0,3.5835,0,2.0794,3.7377,3.789,2.9444,5.784,3.989,2.3399
0,0,7.0702,0,0,3.8067,0,3.1781,0.69315,0,0,0,5.3706,0,4.1897,3.5553,0,4.5609,4.3567,3.6376,0.69315,0,0,0,5.9027,5.8319,4.0431,0,0,0,0,0,1.1787,4.9506,4.5967,0,3.8067,2.8898,4.4427,7.414,0,3.2631,6.743,0,3.6376,6.8726,0,1.1314,6.1875,0,0,0,5.3327,0,6.9944,0,0,0,5.4808,8.0362,4.9558,0.69315,0,7.3124,0,4.2337,4.3824,5.307,5.3845,6.3439,0,4.9698,4.7539,0,5.8388,6.3791,5.0252,5.5013,0,5.4369,0,4.5327,0.80648,1.9459,4.7711,3.9324,4.4998,3.2558,4.4998,2.8332,4.6185,0,3.2958,1.0986,2.4866,3.9439,3.017,3.4657,6.2879,2.0794,0
0,0,5.9773,0,0,4.0073,0,0,3.5264,0,0,0,2.0794,0,0,4.0073,0,0.81978,3.8918,5.0191,3.5835,0,0,0,5.8489,4.0429,4.4543,0,0,0,0,0,1.0986,6.1003,4.8691,0,4.92,0,4.0073,7.4524,0,3.5553,7.3224,0,4.7005,6.1831,0,2.8904,6.8056,0,0,0,5.1818,0,4.852,0,0,0,6.3388,6.9679,5.7557,2.4849,3.6636,7.5126,1.3863,4.9053,5.4293,5.4889,3.7867,5.6261,0,1.7918,1.9459,0,5.2623,6.4568,4.018,3.6109,0,4.7359,0,5.4972,4.5467,3.8918,4.2868,2.8034,5.4452,3.0901,4.9127,0,6.1672,0,2.5649,0,1.3863,4.9895,3.1091,1.9459,6.4505,3.5835,0
0,0,5.6971,0,0,4.5326,0,2.7726,4.5326,0,0,0,3.1355,0,5.6168,4.6444,0,1.5665,5.2311,0,0,0,0,0,1.0986,5.118,5.2883,4.5219,0,0,0,0,3.8918,4.852,5.2667,0,3.7612,1.3863,4.0943,7.6926,0,4.3694,6.2971,0,4.6913,6.0614,0,3.2958,5.9387,0,0,0,3.2958,0,6.1003,4.2905,0,0,5.9081,7.484,2.3026,0,0,7.2597,3.2581,3.7842,2.9444,6.0238,4.5724,5.7397,0,0,4.4067,0,5.3643,2.882,4.5555,5.6488,0,4.5396,4.3694,5.2522,2.0347,4.8442,4.87,1.8453,5.5332,3.4775,0.69315,0.69315,4.2013,0,6.2285,2.4849,1.7918,4.7926,2.5031,0,6.5454,2.4849,0
0,0,5.8396,0,0,3.4657,0,1.3863,4.3944,0,0,0,5.1985,0,4.0943,4.007,0,0.67803,3.1781,0,0,0,0,0,5.193,5.1985,4.3567,0,0,0,0,0,5.5334,5.7301,4.7194,0,3.7612,0,4.8363,7.3565,0,4.0431,6.4329,2.0794,4.7536,6.3868,0,2.9444,6.1746,0,0.69315,0,4.1892,0,3.1781,4.2905,0,0,5.4009,8.0531,3.8067,0,4.0604,7.261,3.5553,4.3455,4.6744,6.1757,3.9318,5.5872,1.9459,4.6913,4.654,0,6.3071,4.8552,4.8573,4.4427,0,5.0128,1.9387,4.1431,4.767,3.0445,5.2926,2.5779,4.9558,3.5065,2.5649,2.9444,4.6567,0,5.5947,3.8286,2.4849,3.7612,2.7924,1.0986,6.4739,3.2958,1.1282
0,0,5.9455,0,0,0.69315,0,0,5.0999,0,0,0,4.3182,0,1.9459,3.434,0,0.27003,2.5649,0,0,0,0,0,3.6109,5.3083,2.5649,0,0,0,0,0,2.6741,4.9273,5.1149,0,0,0,4.5263,6.5781,0,4.0943,5.1919,0,4.0073,5.8428,0,2.3026,6.0502,0,0,0,4.7362,0,1.6094,0,0,0,5.1475,7.674,0,2.7726,3.912,6.131,2.3026,3.8286,3.8712,5.3033,4.0943,4.7707,3.2189,2.3979,3.8918,0,5.2667,5.6474,4.7335,5.3891,0,4.1724,0,3.2225,2.5718,5.4723,4.7466,2.9877,5.4889,3.4236,0,0.69315,5.5501,0,4.9053,1.3863,1.9459,4.3784,2.9151,3.5553,6.2519,3.8286,2.8208
0,0,4.6792,0,0,4.4308,0,0,5.017,1.6094,0,0,0.69315,0,5.1533,3.4916,0,0.71784,3.3322,0,0,0,0,0,0,4.8675,3.2581,0,0,0,0,0,4.1897,5.1059,3.3922,0,4.8675,0,4.2341,6.8795,0,4.0943,6.4052,0,3.7145,4.9265,0,1.0986,6.3113,0,0,0,4.8203,0,5.2204,4.6713,0,0,5.6608,7.2797,3.0445,2.3979,0,6.9326,0,3.8712,5.2257,5.5176,4.7538,3.9512,0.69315,4.3438,3.3322,0,4.8836,5.7897,4.6776,4.3307,0,4.4185,0,4.4308,4.7275,3.434,0.74669,3.1342,4.9895,3.3745,3.989,0,3.9894,0,0,0.69315,2.1972,5.7406,3.2932,3.0445,6.2971,0,2.6497
0,0,5.2119,0,0,4.3567,0,0,0,0,0,0,5.6971,0,0,4.3438,0,1.6292,4.4427,4.5708,0,0,0,0,5.0689,6.6846,1.9459,0.69315,0,0,0,0,5.323,4.4092,5.7234,0,1.3863,0,3.7612,7.8626,0,5.1358,6.3474,0,4.8828,6.2836,0,3.5835,5.172,0,0,0,2.6391,0,4.3438,5.9559,0,0,6.4079,7.6071,2.7726,0,1.0986,7.1108,0.69315,4.3696,5.0689,1.9459,0,4.654,0,0,4.0604,0,5.4509,6.4199,5.0999,3.4012,0,3.1596,0,3.6889,0,2.1972,0.69813,4.9478,5.2983,3.015,0,0,3.2104,0,5.0689,0,3.0445,1.0986,2.7807,0,6.5539,0.69315,1.1119
0,0,5.7035,0,0,4.4543,0,3.1781,0,0,0,0,1.0986,0,0,4.6151,2.8645,2.4621,3.2958,5.9108,0,0,0,0,4.6548,2.7726,5.0833,0,0,0,0,0,0,5.9832,4.0471,0,4.7791,0,3.091,7.0525,0,4.9972,6.3474,0,1.6094,6.7792,0,3.6376,3.2783,0,0,0,5.0173,0,3.9663,0,0,0,4.8383,8.1887,2.0794,0,4.5949,6.8994,0,4.1431,4.5951,4.6058,4.4773,4.6821,0,0.69315,1.0986,0,5.628,0,4.9687,4.1744,0,4.82,0,4.6445,5.0248,2.4849,2.7428,2.7651,5.9159,3.6705,4.2485,0,4.6752,0,0,0,2.5649,0,3.4926,0.69315,5.7796,5.0999,0.32208
0,0,6.7742,0,0,2.6391,0,0,3.6889,0,0,0,0.69315,0,5.3132,4.8598,0,0.72271,3.4654,0,4.3438,0,0,0,6.6052,5.6595,5.7869,0,0,0,0,0,6.0396,6.4226,5.4452,0,2.0794,0,4.8857,8.3939,0,4.1589,7.2821,3.8918,3.2189,6.2353,0,2.5649,7.3274,0,0,0,4.654,0,3.4965,6.115,0,0,5.8081,8.3611,1.3481,3.6376,3.8232,7.865,0,4.8283,6.1741,5.0814,4.2047,6.1655,0,0,3.9512,0,5.0745,6.103,5.2727,5.6131,0,4.8289,0,5.7366,6.2606,5.7236,4.6062,1.5994,5.7236,2.8449,2.3979,0.69315,5.5591,0,0,0.69315,3.0445,6.103,4.2922,0.69315,7.1135,2.9957,0
0,0,5.69,0,0,3.5553,0,0,3.6109,0,0,0,3.7136,0,0,3.6889,0,1.1756,3.6109,3.3673,1.0986,0,0,0,0,5.961,4.4773,0,0,0,0,0,4.1897,5.0106,4.0792,0,0,3.2958,4.2485,7.4502,0,4.7005,7.1293,2.8904,2.9957,6.866,0,0.69315,5.8288,0,0,0,3.6636,0,0.69315,0,0,0,6.4467,7.4967,4.1431,0,3.912,7.0648,3.0445,3.6109,5.3033,5.8805,3.7448,5.3613,0.69315,4.8903,3.9318,0,5.2051,5.581,5.1274,2.7081,0,4.3014,1.7918,4.8193,2.4078,2.7087,3.2209,3.4404,4.3694,3.5392,0.69315,0,5.4246,0,3.2958,1.7918,2.4849,4.8598,4.1041,0.69315,6.7156,4.5643,1.3962
0,0,5.0137,0,0,3.5311,0,0,0.69315,0,0,0,0.69315,0,4.1846,5.0167,0,1.0784,2.7081,0,0,0,0,0,4.7625,4.1431,4.0073,0,0,0,0,0,2.8332,2.5649,5.2311,0,1.7918,0,3.4965,5.2386,0,4.2767,1.3863,1.7918,5.553,5.812,0,2.6391,5.8083,0,0,0,1.6094,0,3.5264,0,0,0,4.5469,8.5546,4.3307,2.8904,0,4.89,1.9459,2.4849,5.3932,1.0986,5.2204,6.0963,0.69315,4.6634,3.091,0,4.752,3.4012,5.8443,6.4599,0.69315,5.2326,0,0,2.7305,3.8338,4.9592,3.2929,5.5215,4.3799,4.0072,3.8918,4.49,0,5.4424,0,3.0713,5.4822,3.8184,3.9318,6.6104,5.4806,0
0,0,5.8845,0,0,0,0,0.69315,5.826,0,0,0,0.69315,0,0,3.4012,0,0.78846,4.3438,4.2341,0,0,0,0,4.2428,5.1059,2.0794,0.88377,0,0,0,0.69315,5.6162,4.8283,5.8683,0,5.2575,0,4.7362,5.8081,0,4.4543,6.6267,4.2627,3.7612,5.7609,0,1.6094,6.1414,0,0,0,5.7236,0,5.4892,0,0,0,5.4799,7.4608,0,0,5.1299,6.7255,0,4.7095,4.8442,3.7612,0,4.0774,0,0,2.1972,0,5.8914,6.1655,5.477,1.0986,0,3.5676,5.3279,4.6444,3.1913,4.6458,1.0986,4.2348,6.2383,3.5718,2.5649,0,4.7998,0,4.0431,0,2.7081,5.4923,3.033,1.9459,3.7377,3.5835,0
0,0,5.2898,0,0,0,0,0,4.7185,0,0,0,0.69315,0,0,2.8332,0,1.9587,5.6021,3.3565,2.6391,0,0,0,5.7688,5.6348,3.5835,0,0,0,0,0,5.7911,5.3519,5.1391,0,2.5649,5.4889,4.5109,6.7307,0,4.3438,7.0647,0,3.6376,4.0721,0,1.3863,7.101,0,0,0,4.7274,0,1.7918,0,0,0,6.1603,6.7838,2.1972,0,1.0986,7.2446,1.0986,3.5264,3.2581,4.6634,4.8442,4.5747,0.69315,0,5.1533,0,5.7916,4.7887,5.0078,6.1248,0,4.4734,3.6109,4.4071,5.1887,3.6109,2.1029,4.4129,4.7002,3.3704,3.0445,3.912,5.0281,0,0,2.0794,2.1972,5.5243,3.2665,0,6.5504,2.9957,0
0,0,6.1313,0,0,1.7918,0,0,2.7726,0,0,0,2.5649,0,5.0498,3.5835,0,1.6094,4.0252,4.0943,0,0,0,0,3.139,5.0239,3.1781,0,0,0,0,2.4849,4.382,5.1475,4.1013,0,5.3846,0,4.3567,6.0619,0,4.7958,6.142,3.6109,4.0604,5.6406,0,1.6094,4.8146,0,0,0,4.8828,0,5.553,4.5248,0,0,5.8954,7.3902,4.8203,2.6391,4.1109,7.3517,0,4.5325,3.4657,5.8435,3.7379,4.6821,0.69315,3.7136,5.5711,0,5.0043,6.2571,4.485,4.7274,0,4.8976,0,3.3196,4.355,5.2257,1.1569,2.8461,6.2805,2.6239,5.0156,0.69315,5.014,0,1.3863,1.0188,2.6391,5.9094,3.232,2.8332,6.0186,3.3673,0
0,0,6.7515,0,0,3.8286,0,0,4.7707,0,0,0,5.0499,0,4.592,4.6821,0,0,3.2958,3.091,0,0,0,0,4.9127,0.69315,1.7918,0,0,0,0,0,3.0445,6.0848,5.6706,0,5.9456,0,5.0106,7.2883,0,4.8283,7.3982,3.3673,2.3979,6.2421,0,2.9444,5.6762,0,0,0,5.204,0,4.8978,0,0,0,7.2242,7.461,0,3.9318,2.8904,7.1602,2.4849,4.6538,3.5556,6.0305,4.8363,3.989,0,4.6816,3.7612,0,6.5895,5.4086,4.2876,6.3351,0,3.9815,0,4.5126,1.3661,5.1818,4.9196,3.4288,6.3875,3.1839,2.7726,4.3175,3.422,0,3.6376,5.0239,2.3026,5.5343,3.2734,0,6.4953,4.1744,4.0635
0,0,4.9697,0,0,5.0885,0,2.772,4.0254,0,0,0,3.6636,0,3.2585,3.8712,0,1.3712,2.3979,2.3026,0.69315,0,0,0,3.7136,5.0499,1.0986,0,0,0,0,1.6094,4.4659,5.0876,3.9124,0,1.0986,2.1972,4.6052,6.1945,0,3.6636,5.9377,0.69315,1.9459,5.5063,0,2.9444,5.602,0,0,0,4.0782,0,5.5683,0,0,0,5.0345,7.135,1.0986,3.3673,3.5553,6.0412,2.7081,3.7131,4.2767,4.4427,3.7102,4.6913,0,0.69315,3.8918,0,4.9581,2.336,5.2351,4.382,0,4.2851,3.6109,2.9444,2.4186,2.7726,4.0237,2.1102,4.1137,2.9786,4.0254,0,4.9823,0,3.6376,1.0986,1.6134,5.4867,2.6123,0,5.8051,2.7081,0.79299
0,0,5.2539,0,0,3.434,0,1.7918,3.7136,0,0,0,1.6094,0,3.5264,3.8896,0,0,3.2581,2.8904,0,0,0,0,3.6449,5.6904,4.5747,0,0,0,0,0,5.0867,3.7568,4.9964,0,0.69315,2.8332,4.585,5.8294,0,4.1897,4.7897,2.7738,0.69315,5.6665,0,2.3979,4.6281,0,0,0,3.1355,0,3.091,3.1781,0,0,2.4467,6.8335,2.5649,0,4.0604,6.2704,0,3.2581,4.5543,4.5951,1.0986,4.5433,0,2.3026,4.2341,0,4.8789,4.5869,3.7471,4.2195,0,5.3207,0,4.1744,1.6882,3.9318,3.0582,3.1429,5.1475,3.0287,3.091,0,4.3916,0,1.7918,2.0857,1.6233,5.0108,4.4138,1.7918,5.1358,3.6109,0
0,0,5.6412,0,0,0,0,0,0,0,0,0,0,0,0,4.0254,0,0.81978,3.1764,4.0073,2.4849,0,0,0,5.541,6.1224,4.5107,0,0,0,0,0,0,4.7362,5.4442,0,3.1781,0,4.3438,6.6399,0,4.5218,6.5985,2.8332,4.4886,1.8825,0,0,5.8871,0,0,0,4.2047,0,0.69315,0,0,0,5.3601,7.2346,2.3026,0,0,6.5063,1.0986,1.3762,1.6094,5.0206,5.687,4.2197,0,2.0794,2.9957,0,4.8515,5.9026,5.0428,5.0106,0,3.933,0,4.6041,3.4291,4.3567,0,3.8256,5.4381,3.3393,0,0,5.1787,0,5.9647,0,3.091,5.5472,5.3357,0,5.0849,0,0
0,0,4.994,0,0,0,0,2.5649,0,0,0,0,0,0,0,3.7612,0,0.7031,4.5109,1.7918,0,0,0,0,0.69315,6.0379,5.3753,0,0,0,0,0,6.2066,5.2832,5.8855,0,2.8332,0,4.8598,6.8581,0,5.4291,6.9324,1.0986,4.7106,7.6016,0,3.0445,6.0278,0,0,0,6.3852,0,4.7185,0.69315,0,0,6.6044,7.7841,0,4.8752,0,7.0955,2.7726,5.5568,0,5.7241,5.6735,3.7136,0,4.4543,5.7589,0,5.4318,4.6597,4.049,5.1705,0,6.5692,0,1.7918,5.1318,1.6094,5.5158,1.6292,6.9354,2.9386,0,1.3863,4.563,0,1.6094,1.0986,3.433,4.5184,3.0047,2.6391,6.5103,2.7081,0.87963
0,0,6.5627,0,0,4.0604,0,0,5.4553,0,0,0,0.69315,0,4.5105,3.5264,0,2.3155,3.6106,5.2364,3.7377,0,0,0,1.9629,5.5876,1.3863,0,0,0,0,1.0986,0,6.153,5.175,0,0.69315,2.9444,3.6376,7.4382,0,4.4308,7.2305,0,3.5835,5.975,0,1.0986,6.3253,0,0,0,5.2575,0,5.8435,0.69315,0,0,6.523,7.5469,0,0,3.382,7.7287,0,4.4959,4.7875,5.0752,5.3799,5.4596,0,1.6094,4.9199,0,5.1146,6.4241,4.4623,5.3471,0,5.1557,0,5.0626,5.4517,4.9488,1.9416,2.3495,5.8777,3.4197,4.9416,0,4.045,0,2.8904,2.3979,1.3863,5.8269,4.4094,0,5.3612,4.4659,0.60977
0,0,6.5329,0,0,5.7398,0,0,3.1781,0,0,0,5.4543,0,5.0752,4.7656,0,1.2208,3.2958,0,0,0,0,0,1.0986,6.8926,2.8332,0,0,0,0,0,4.8203,6.7405,4.8072,0,0.69315,0,5.9533,8.1756,0,4.8462,7.149,0,4.0431,7.6268,0,3.7141,7.4235,0,0,0,4.4998,0,3.6109,5.072,0,0,6.9355,8.8118,4.654,0,4.1589,6.9619,4.9558,4.0252,5.6865,4.7185,4.6634,4.3104,0,5.5185,5.4507,0,6.0662,4.4663,5.7647,4.5228,0,5.7758,2.3979,4.8903,5.1684,6.1299,1.3661,2.7881,5.6201,3.2465,4.4188,1.0986,5.544,0,4.9053,0.69315,3.434,6.507,3.1153,0,7.4627,3.8918,1.0716
0,0,5.977,0,0,4.4886,0,0,3.7136,0,0,0,3.5907,0,0,4.5433,0,0.71784,3.0445,5.7203,2.0794,0,0,0,5.0626,4.9836,4.6052,0.64185,0,0,0,0,5.7838,5.7458,4.6073,0,2.3979,3.9318,4.2485,7.033,0,4.0254,6.736,0,3.8501,6.8508,0,2.9957,6.3646,0,0,0,5.5452,0,3.9881,2.7081,0,0,5.801,7.9641,2.5649,3.2581,3.6889,7.3104,4.7536,3.7136,5.3845,5.0373,4.1271,4.0088,3.6889,0.69315,5.5797,0,4.8213,3.7483,4.7931,2.8904,0,5.3409,4.0775,2.5642,3.7479,4.3307,3.1324,4.4497,5.3656,3.2783,1.0986,0,4.4021,0,2.7726,1.7918,2.1972,5.9264,4.8822,0,6.3061,2.8904,0
0,0,5.5114,0,0,0.69315,0,0,4.4188,0,0,0,4.3307,0,0,4.2627,0,1.5913,3.0445,0,0,0,0,0,1.7918,5.6904,3.8067,0.58222,0,0,0,0,0,5.5946,4.8216,0,5.124,0,4.6052,7.4035,0,4.0073,6.8244,3.6109,1.6094,6.9087,4.7362,2.1972,3.0047,0,0,0,5.8633,0,6.3936,0,0,0,6.3044,7.7524,4.92,3.8501,5.0173,7.7296,2.7081,4.3936,6.1591,5.6276,5.1476,3.9703,2.3979,2.3979,4.9488,0,6.1122,4.9555,4.2151,5.5869,0,4.8931,0,4.7264,1.6771,5.0304,5.0611,2.195,5.6205,2.8267,5.3279,3.9703,3.7751,0,5.0039,3.8501,2.8904,5.103,2.8034,2.0794,4.2767,0,0.69813
0,0,6.4603,0,0,5.4424,0,0.69315,3.8918,0,0,0,3.2958,0,3.6636,2.8904,0,0,4.1109,1.6094,1.0986,0,0,0.69315,5.491,5.5094,5.6733,0,0,0,0,0,4.1109,5.6866,4.7905,0,2.3026,0,4.9767,6.629,0,4.2485,6.057,0.69315,4.4212,6.3581,0,2.3026,5.979,0,0,0,5.1417,0,1.6094,5.7924,0,0,4.9554,8.0656,3.5264,3.2958,4.4773,6.4754,4.7095,4.0073,5.3471,4.9767,3.6889,5.6937,0,4.4427,5.037,0,5.5737,4.75,5.4168,5.4806,0,4.3711,0,4.2345,3.969,4.852,5.1754,2.9857,6.0013,3.5625,5.4553,4.0943,4.1782,0,5.1358,0.69315,2.6391,5.2713,3.8293,2.4579,5.5452,2.0794,2.2659
0,0,6.6,0,0,1.0986,0,0,5.4765,0,0,0,3.912,0,4.8755,3.7821,0,0,4.5433,0,0,0,0,0,3.9526,5.0369,4.5109,0,1.3863,0,0,0,0.69315,6.0395,5.364,0,1.0986,0,4.9976,7.7588,0,4.7958,6.9791,0,4.6259,6.9598,0,2.1972,3.8299,0,0,0,1.9459,0,6.1334,2.7726,0,0,6.7376,7.7931,4.9345,0,0,7.5439,5.624,4.3944,5.3612,5.663,0,5.7053,0,0.69315,5.2204,0,5.4402,6.0802,5.4671,5.8824,0,5.0162,0,6.2916,1.5851,5.2151,0.65752,4.4809,2.8332,3.5465,5.984,4.1744,3.9066,0,1.0986,0.69315,3.2734,6.0887,3.5871,1.0986,5.8161,1.7918,1.0986
0,0,6.6062,0,0,0,0,0.69315,3.5553,0,0,0,1.3863,0,5.7038,4.8363,0,0.20701,3.912,1.6094,0,0,0,0,0,5.6595,2.8904,0,0,0,0,0,5.8777,6.7358,5.4024,0,5.0106,0,4.6541,7.9083,0,5.1829,7.6962,0.69315,5.1481,7.2608,0,1.3863,4.4486,0,0,0,5.7737,0,5.0112,3.2189,0,0,6.1474,8.3107,0,3.4965,3.989,8.5796,2.5649,4.3944,4.2341,2.3979,0,6.1924,0,2.3026,2.3979,0,5.679,6.0709,5.7178,3.5835,0,6.2379,6.1598,0,6.1199,5.6456,6.4957,2.4656,3.6636,3.345,5.4027,0.69315,6.3566,0,6.3726,3.4012,2.7081,6.9173,3.3474,0,4.9416,3.6339,1.0006
0,0,6.6685,0,0,0,0,2.8915,4.8283,0,0,0,2.1972,0,0,5.0935,2.6391,1.7918,4.0942,0,4.6052,0,0,0,5.7837,4.8442,3.989,0.39878,0,0,0,0,0.69315,4.2767,5.7981,0,5.1128,2.9444,4.804,8.2922,0,3.5553,7.5103,1.0986,3.4657,6.9763,0.69315,3.0445,5.3558,0,0,0,3.7502,0,6.3126,2.3026,0,0,6.3672,8.9084,0,3.8501,0,7.3496,1.6094,4.8903,5.6168,4.6444,6.2935,4.4886,0,5.4206,5.8083,0,3.5681,4.9837,6.1608,5.7838,0,4.5542,0,5.9966,1.9257,6.5944,3.0106,4.2422,5.9563,3.8135,0.69315,2.9444,3.434,0,4.8903,0.69315,2.7726,5.892,4.0998,2.5649,6.7287,4.0073,1.6114
0,0,5.7368,0,0,3.6376,0,3.1781,3.2189,0,0,0,2.7081,0,0,4.3438,0,0.80648,1.7918,0.69315,0,0,0,0,3.2958,2.4849,2.6391,0,0,0,0,0,4.5747,4.4308,5.1971,0,2.8332,3.2581,4.6443,5.6312,0,3.8286,6.1485,1.0986,2.8332,5.5004,0,3.5553,4.9902,0,0,0,4.4677,0,3.8918,3.1743,0,0,3.9621,7.9751,1.3863,3.7377,0,6.0983,0.69315,3.6166,4.6151,1.0986,4.7075,3.8712,0,4.8203,2.8904,0,5.4607,4.8031,4.9911,5.1417,0,3.8965,0,0,4.9353,1.0986,3.5019,2.6504,4.4773,3.2169,3.5553,3.0445,5.096,0,4.0943,1.0986,1.6094,2.3979,3.4846,3.0445,4.7868,2.8904,0
0,0,5.8759,0,0,3.989,0,2.0794,4.4886,0,0,0,0,0,0,4.0431,0,0,2.9444,0,0,0,0,0,4.4427,5.0106,5.4424,0,0,0,0,0,2.7726,4.4308,4.3539,0,1.0986,0,3.2189,6.7857,0,4.1063,6.0615,0.69315,4.1589,6.7156,0,3.8712,5.6969,0,0,0,4.4659,0,5.3923,1.5851,0,0,5.7066,7.7946,3.912,1.7918,0,6.9605,0,4.1744,4.8203,5.823,4.7875,4.7186,0,4.1589,4.9347,1.9459,5.2545,5.5219,4.261,5.6456,0,3.7094,0,5.3471,1.8294,4.8284,1.4839,2.0373,5.323,2.6878,2.0794,2.4849,3.3721,0,3.7377,3.7136,1.6094,4.5295,2.8309,3.2581,5.4386,4.2767,1.0986
0,0,5.7393,0,0,2.0794,0,0.69315,4.5109,0,0,0,3.6889,0,0,3.9703,0,0.6831,3.5553,3.8067,0,0,0,0,4.5854,4.3694,4.382,0,0,0,0,0,5.5053,4.9343,4.9868,0,0,2.8904,4.5109,6.9334,0,4.2627,6.4167,0,3.7377,6.3148,0,3.1781,5.8048,0,0,0,5.5683,0,5.8141,4.6542,0,0,5.6676,7.6693,4.4886,3.9512,3.8286,6.6333,0,3.9318,3.7136,5.7746,5.2095,4.9273,0.69315,0,2.7081,0,5.244,4.3946,4.9333,4.3944,0,4.1401,0,3.8501,2.8088,5.0752,0.94391,2.1827,3.8693,3.6257,1.0986,0,4.2697,0,4.5539,3.7612,1.7918,2.4849,3.1489,1.0986,4.9053,2.5649,0.76081
